pl_name,hostname,discoverymethod,disc_year,pl_dens_source,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_met,sy_pnum,pl_rade_was_imputed,pl_bmasse_was_imputed,pl_dens_was_imputed,pl_orbper_was_imputed,pl_orbsmax_was_imputed,pl_orbeccen_was_imputed,st_teff_was_imputed,st_met_was_imputed,sy_pnum_was_imputed,complete_case_before_imputation,any_feature_was_imputed,imputation_method
Kepler-388 c,Kepler-388,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.86,0.566,4.90668117272693,13.297004,0.09299999999999999,0.0,4498.0,0.0,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-389 b,Kepler-389,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.51,2.89,4.628430668923259,3.2441069999999996,0.040999999999999995,0.0,5376.0,-0.1,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-389 c,Kepler-389,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.46,2.73,4.836941573247442,14.511429999999999,0.11,0.0,5376.0,-0.1,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-39 b,Kepler-39,Transit,2011.0,derived_from_pl_bmasse_pl_rade,13.900000000000004,6388.099999999998,13.115778299155616,21.08721,0.16399999999999998,0.112,6350.0,0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-390 b,Kepler-390,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.82,0.4770000000000001,4.770276838699382,6.738088000000001,0.06500000000000002,0.0,5166.0,-0.04429999999999999,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-390 c,Kepler-390,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.79,0.4179999999999999,4.674786375925636,13.060022,0.10100000000000002,0.0,5166.0,-0.04429999999999999,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-391 b,Kepler-391,Transit,2014.0,derived_from_pl_bmasse_pl_rade,2.5,1099.9999999999998,388.1856000000001,7.4175,0.08300000000000002,0.46,5038.0,0.04,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-391 c,Kepler-391,Transit,2014.0,derived_from_pl_bmasse_pl_rade,2.88,450.0000000000003,103.87279369212965,20.501000000000005,0.16399999999999998,0.27,5038.0,0.04,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-392 b,Kepler-392,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.0000000000000002,0.9719999999999999,5.359608,5.341853,0.059000000000000004,0.0,5938.0,-0.43620000000000003,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-392 c,Kepler-392,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.1,1.3700000000000003,5.67556724267468,10.423118000000002,0.09299999999999999,0.0,5938.0,-0.43620000000000003,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-393 b,Kepler-393,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.29,2.21,5.676621066209404,9.182417,0.09100000000000001,0.0,6189.0,0.0322,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-393 c,Kepler-393,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.33,2.33,5.46094446359553,14.613612000000002,0.12399999999999999,0.0,6189.0,0.0322,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-394 b,Kepler-394,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.5999999999999999,3.189999999999999,4.294350585937499,8.005013,0.08300000000000002,0.0,6402.0,-0.3,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-394 c,Kepler-394,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.66,3.3899999999999997,4.086412422807794,12.130685999999999,0.11,0.0,6402.0,-0.3,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-394 d,Kepler-394,Transit,2021.0,derived_from_pl_bmasse_pl_rade,1.50066814,2.86,4.66636609485691,5.613580227,0.05904000000000001,0.0,6398.0,-0.14,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-395 b,Kepler-395,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.03,1.08,5.449778398447188,7.054346,0.060999999999999985,0.0,4262.0,-0.02,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-395 c,Kepler-395,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.32,2.3,5.514076717589114,34.989262,0.177,0.0,4262.0,-0.02,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-396 b,Kepler-396,Transit,2013.0,derived_from_pl_bmasse_pl_rade,3.5000000000000004,75.5,9.709784256559766,42.994,0.24067000000000002,0.0,5656.0,0.1558,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-396 c,Kepler-396,Transit,2013.0,derived_from_pl_bmasse_pl_rade,5.3,17.899999999999995,0.6629674160548641,88.505,0.38946,0.0,5656.0,0.1558,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-397 b,Kepler-397,Transit,2014.0,derived_from_pl_bmasse_pl_rade,2.46,6.619999999999999,2.4519941511134333,22.250949,0.144,0.0,5307.0,-0.24000000000000002,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-397 c,Kepler-397,Transit,2014.0,derived_from_pl_bmasse_pl_rade,6.180000000000001,31.600000000000005,0.738224440118875,135.498527,0.4799999999999999,0.0,5307.0,-0.24000000000000002,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-398 b,Kepler-398,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.9300000000000002,0.7490000000000001,5.134518627922676,4.081423,0.044,0.0,4493.0,0.0528,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-398 c,Kepler-398,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.01,1.0099999999999998,5.4053524164297615,11.419411999999998,0.087,0.0,4493.0,0.0528,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-398 d,Kepler-398,Transit,2016.0,derived_from_pl_bmasse_pl_rade,0.88,0.6149999999999999,4.9761545595416985,6.834370009999999,0.06180000000000001,0.0,4557.0,-0.06,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-399 b,Kepler-399,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.9599999999999999,0.8400000000000001,5.235188802083333,14.425281,0.10300000000000001,0.0,5502.0,0.14,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-399 c,Kepler-399,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.43,2.6300000000000003,4.959231682298825,26.675690000000003,0.155,0.0,5502.0,0.14,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-399 d,Kepler-399,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.89,4.23,3.454790499386117,58.034616,0.26100000000000007,0.0,5502.0,0.14,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-4 b,Kepler-4,Transit,2009.0,derived_from_pl_bmasse_pl_rade,4.002,24.47200000000001,2.105256286365081,3.2134599999999995,0.0456,0.0,5857.0,0.17,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-40 b,Kepler-40,Transit,2010.0,derived_from_pl_bmasse_pl_rade,13.110000000000001,699.1999999999998,1.7110397789984535,6.87349,0.07999999999999999,0.0,6510.0,0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-400 b,Kepler-400,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.65,3.3599999999999985,4.124337590783871,9.024389,0.087,0.0,5886.0,0.0844,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-400 c,Kepler-400,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.49,2.8300000000000005,4.71730972877756,17.340824,0.13400000000000004,0.0,5886.0,0.0844,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-401 b,Kepler-401,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.71,3.57,3.9368298657796648,14.383035,0.12199999999999998,0.0,6117.0,0.0,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-401 c,Kepler-401,Transit,2014.0,derived_from_pl_bmasse_pl_rade,2.15,5.269999999999999,2.923896512256783,47.318218,0.2690000000000001,0.0,6117.0,0.0,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-401 d,Kepler-401,Transit,2016.0,derived_from_pl_bmasse_pl_rade,2.27,5.769999999999999,2.7199755699775747,184.25640500000006,0.6688599999999999,0.0,6184.0,0.02,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-402 b,Kepler-402,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.22,1.9799999999999998,6.0124635982747465,4.028750999999999,0.05099999999999999,0.0,6090.0,-0.08,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-402 c,Kepler-402,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.56,3.05,4.429888610731805,6.124821,0.068,0.0,6090.0,-0.08,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-402 d,Kepler-402,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.38,2.48,5.203327762709699,8.921098999999998,0.087,0.0,6090.0,-0.08,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-402 e,Kepler-402,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.46,2.73,4.836941573247442,11.242861,0.102,0.0,6090.0,-0.08,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-403 b,Kepler-403,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.25,2.1,5.928652800000002,7.031462,0.076,0.0,6090.0,0.079,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-403 c,Kepler-403,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.75,3.71,3.8170383673469392,54.28074900000001,0.29699999999999993,0.0,6090.0,0.079,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-403 d,Kepler-403,Transit,2016.0,derived_from_pl_bmasse_pl_rade,1.42,2.6,5.006971006758665,13.61159129,0.12178,0.0,6209.0,0.16,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-404 b,Kepler-404,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.27,2.15,5.787540708939685,11.829851,0.102,0.0,5654.0,-0.030000000000000002,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-404 c,Kepler-404,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.7199999999999998,3.6100000000000003,3.911907913768599,14.751166000000001,0.118,0.0,5654.0,-0.030000000000000002,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-405 b,Kepler-405,Transit,2014.0,derived_from_pl_bmasse_pl_rade,2.08,4.98,3.051448886265362,10.613839000000002,0.09500000000000001,0.0,5818.0,-0.06,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-405 c,Kepler-405,Transit,2014.0,derived_from_pl_bmasse_pl_rade,4.659999999999999,19.600000000000005,1.0679848279795219,29.726681999999993,0.18799999999999997,0.0,5818.0,-0.06,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-406 b,Kepler-406,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.43,6.35,11.97381033558842,2.4262900000000003,0.035989999999999994,0.0,5538.0,0.18,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-406 c,Kepler-406,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.8499999999999999,2.71,24.332082230816205,4.62332,0.05530999999999999,0.0,5538.0,0.18,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-407 b,Kepler-407,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.19,1.93,6.3151429627708735,0.6693124,0.01531,0.0,5487.0,0.35,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-407 c,Kepler-407,Radial Velocity,2014.0,derived_from_pl_bmasse_pl_rade,12.300000000000004,4000.000000000001,11.85253970326735,3000.0000000000014,3.27090369,0.22147900000000004,5476.0,0.33,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-408 b,Kepler-408,Transit,2014.0,derived_from_pl_bmasse_pl_rade,0.82,5.000000000000001,50.00290187315915,2.46502,0.03592,0.0,6104.0,-0.19999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-409 b,Kepler-409,Transit,2014.0,derived_from_pl_bmasse_pl_rade,1.199,6.0,19.193777801908528,68.95832159999999,0.31920000000000004,0.69,5421.0,0.05,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-41 b,Kepler-41,Transit,2011.0,derived_from_pl_bmasse_pl_rade,14.459999999999999,177.97999999999996,0.3245884674071136,1.8555582,0.031010000000000003,0.0,5750.0,0.38,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-410 A b,Kepler-410 A,Transit,2013.0,derived_from_pl_bmasse_pl_rade,2.838,8.44,2.035973097100102,17.833648,0.12259999999999999,0.17,6273.0,0.01,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-411 b,Kepler-411,Transit,2013.0,derived_from_pl_bmasse_pl_rade,2.401,25.6,10.198357851414404,3.0051560000000004,0.0375,0.146,4974.0,0.21,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-411 c,Kepler-411,Transit,2016.0,derived_from_pl_bmasse_pl_rade,4.421,26.4,1.6846478960866382,7.834434999999999,0.07390000000000001,0.108,4974.0,0.21,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-411 d,Kepler-411,Transit,2018.0,derived_from_pl_bmasse_pl_rade,3.3189999999999995,15.200000000000003,2.292390460300127,58.020350000000015,0.279,0.128,4974.0,0.21,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-411 e,Kepler-411,Transit Timing Variations,2018.0,derived_from_pl_bmasse_pl_rade,3.2800000000000002,10.799999999999999,1.687597938219121,31.509728,0.18599999999999997,0.016,4974.0,0.21,4.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-412 b,Kepler-412,Transit,2014.0,derived_from_pl_bmasse_pl_rade,15.031269,299.0780300000001,0.48558395947246824,1.7208603999999998,0.02897,0.0038,5750.0,0.27,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-413 b,Kepler-413,Transit,2014.0,derived_from_pl_bmasse_pl_rade,4.3469999999999995,67.0,4.49751524263825,66.26199999999999,0.35529999999999995,0.1181,4700.0,-0.19999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-414 b,Kepler-414,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,1.71,3.5000000000000004,3.859637123313396,4.700000000000001,0.0543,0.0,5536.0,0.18,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-414 c,Kepler-414,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,3.01,29.899999999999995,6.045586832646271,7.171,0.07195,0.0,5536.0,0.18,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-415 b,Kepler-415,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,1.21,119.9,373.189859112952,4.176,0.0426,0.0,4362.0,0.01,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-415 c,Kepler-415,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,2.01,4.700000000000001,3.191364777065147,8.708,0.0695,0.0,4362.0,0.01,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-416 b,Kepler-416,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,2.48,58.20000000000002,21.039465568460276,6.319,0.0674,0.0,5718.0,0.12589999999999998,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-416 c,Kepler-416,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,2.352,6.13,2.5978572547129364,12.209,0.10453999999999998,0.0,5718.0,0.12589999999999998,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-416 d,Kepler-416,Transit,2023.0,derived_from_pl_bmasse_pl_rade,1.61,3.2200000000000006,4.25446549130049,3.0764470899999994,0.04070000000000001,0.0,5670.0,0.06,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-417 b,Kepler-417,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,2.31,11.000000000000002,4.920661692461319,12.331000000000001,0.1006,0.0,5177.0,-0.204,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-417 c,Kepler-417,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,2.69,7.699999999999999,2.1812259052851957,15.943000000000003,0.11940000000000002,0.0,5177.0,-0.204,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-418 b,Kepler-418,Transit,2014.0,derived_from_pl_bmasse_pl_rade,13.450000000000001,349.61124769999986,0.7922920626102018,86.67856,0.39249000000000006,0.2,5820.0,-0.05,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-418 c,Kepler-418,Transit,2021.0,derived_from_pl_bmasse_pl_rade,5.221086539999999,23.699999999999996,0.918189733599343,12.218299870000003,0.10632,0.0,5822.0,-0.06,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-419 b,Kepler-419,Transit,2014.0,derived_from_pl_bmasse_pl_rade,10.799999999999999,794.4999999999997,3.477678231214754,69.75459999999998,0.37,0.8329999999999999,6430.0,0.176,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-419 c,Kepler-419,Transit Timing Variations,2014.0,derived_from_pl_bmasse_pl_rade,12.600000000000001,2320.099999999999,6.395313381084357,675.4700000000001,1.68,0.18399999999999997,6430.0,0.176,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-42 b,Kepler-42,Transit,2011.0,derived_from_pl_bmasse_pl_rade,0.78,0.705944,8.202631568300207,1.2137672,0.01159999999999999,0.04,3068.0,-0.33,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-42 c,Kepler-42,Transit,2011.0,derived_from_pl_bmasse_pl_rade,0.7300000000000001,60.33699999999999,855.22796690119,0.45328509000000006,0.006000000000000003,0.0,3068.0,-0.33,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-42 d,Kepler-42,Transit,2011.0,derived_from_pl_bmasse_pl_rade,0.5699999999999998,0.3577850000000001,10.652813497270419,1.8651689999999996,0.0154,0.02,3068.0,-0.33,3.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-421 b,Kepler-421,Transit,2014.0,derived_from_pl_bmasse_pl_rade,4.16,16.1,1.2331407396805303,704.1983999999998,1.2190000000000003,0.041,5308.0,-0.25,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-422 b,Kepler-422,Transit,2014.0,derived_from_pl_bmasse_pl_rade,12.89,136.66,0.35184341401741487,7.8914483,0.082,0.0,5972.0,0.23,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-423 b,Kepler-423,Transit,2014.0,derived_from_pl_bmasse_pl_rade,13.361000000000002,189.10100000000006,0.43716329961426326,2.6843285,0.03584999999999999,0.019,5560.0,-0.1,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-424 b,Kepler-424,Transit,2014.0,derived_from_pl_bmasse_pl_rade,9.979999999999997,327.3500000000001,1.8158814124246503,3.3118644000000006,0.044,0.0,5460.0,0.44,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-424 c,Kepler-424,Radial Velocity,2014.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,2215.1799999999994,5.9629974081995405,223.29999999999998,0.73,0.38831828572881505,5460.0,0.44,2.0,False,False,False,False,False,True,False,False,False,False,True,knn
Kepler-425 b,Kepler-425,Transit,2014.0,derived_from_pl_bmasse_pl_rade,10.962,79.44999999999997,0.3325762791273898,3.79701816,0.046400000000000004,0.33,5170.0,0.23999999999999996,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Kepler-426 b,Kepler-426,Transit,2014.0,derived_from_pl_bmasse_pl_rade,12.220000000000002,108.06000000000004,0.3265262549378146,3.2175188299999995,0.04139999999999999,0.18,5725.0,-0.21000000000000002,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
