config_id,feature_space,lens,region_type,region_id,n_members,final_label,confidence,physical_evidence_score,observational_bias_score,imputation_risk_score,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_enrichment_z,discoverymethod_enrichment_p,mean_imputation_fraction,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,rationale_short,recommended_report_language,node_id,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,max_imputation_fraction,frac_orbit_short_period,frac_orbit_intermediate_period,frac_orbit_long_period,frac_thermal_very_hot,frac_thermal_hot,frac_thermal_warm,frac_thermal_cool,frac_hot_jupiter_candidate,frac_super_earth_candidate,frac_sub_neptune_candidate,frac_rocky_candidate,frac_long_period_giant_candidate,candidate_population_top,physically_derived_fraction,frac_any_imputed,enrichment_z,empirical_p_value,n_perm,seed,component_id,n_component_nodes,component_node_ids,beta_1_component,dominant_candidate_population,caution_level
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube33_cluster13,4,weak,high,1.0,1.0,1.0,Radial Velocity,1.0,4.34261462084737,0.0019980019980019,1.0,jovian_size,1.0,intermediate_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=1.00; enrichment_z=4.34; p=0.002; radius=jovian_size,"node `cube33_cluster13` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube33_cluster13,-0.0,0.6257866282151485,2.4115918439739006,Okayama Astrophysical Observatory,0.5,1.5,2011.5,7.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,1.0,4.34261462084737,0.0019980019980019,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube33_cluster8,4,weak,high,1.0,1.0,1.0,Radial Velocity,1.0,4.170188857577883,0.0009990009990009,1.0,jovian_size,1.0,intermediate_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=1.00; enrichment_z=4.17; p=0.001; radius=jovian_size,"node `cube33_cluster8` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube33_cluster8,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,1.0,4.170188857577883,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube34_cluster2,4,weak,high,1.0,1.0,1.0,Transit,1.0,1.159840295050539,0.3166833166833167,0.75,rocky_size,0.75,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Transit fraction=1.00; enrichment_z=1.16; p=0.317; radius=rocky_size,"node `cube34_cluster2` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube34_cluster2,-0.0,0.1445587314591173,0.4359638356008698,K2,0.75,0.8112781244591328,2020.0,3.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,super_earth_candidate,0.0,0.75,1.159840295050539,0.3166833166833167,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube34_cluster4,4,weak,high,1.0,1.0,1.0,Radial Velocity,1.0,4.170188857577883,0.0009990009990009,1.0,jovian_size,1.0,intermediate_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=1.00; enrichment_z=4.17; p=0.001; radius=jovian_size,"node `cube34_cluster4` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube34_cluster4,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,1.0,4.170188857577883,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube34_cluster5,8,weak,high,1.0,1.0,1.0,Radial Velocity,0.75,4.209462236484447,0.0009990009990009,0.875,jovian_size,0.875,intermediate_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.75; enrichment_z=4.21; p=0.001; radius=jovian_size,"node `cube34_cluster5` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube34_cluster5,0.8112781244591328,0.2576923318991748,1.106406717471105,Kepler,0.25,2.5,2014.0,5.5,1.0,0.0,0.625,0.375,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,0.875,4.209462236484447,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube34_cluster9,5,weak,high,1.0,1.0,1.0,Radial Velocity,0.8,3.60768924929628,0.0049950049950049,0.8,jovian_size,1.0,long_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.80; enrichment_z=3.61; p=0.005; radius=jovian_size,"node `cube34_cluster9` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube34_cluster9,0.7219280948873623,0.3024141979539978,1.2945381474609208,Okayama Astrophysical Observatory,0.4,1.9219280948873625,2021.0,6.0,1.0,0.0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warm_or_cool_giant_candidate,0.0,0.8,3.60768924929628,0.0049950049950049,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube35_cluster1,4,weak,high,1.0,1.0,1.0,Transit,1.0,1.1494598375440102,0.3196803196803197,0.25,rocky_size,0.75,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Transit fraction=1.00; enrichment_z=1.15; p=0.320; radius=rocky_size,"node `cube35_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube35_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2016.0,1.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,super_earth_candidate,0.0,0.25,1.1494598375440102,0.3196803196803197,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube39_cluster1,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.161068273577821,0.3286713286713286,0.0,jovian_size,0.5,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.16; p=0.329; radius=jovian_size,"node `cube39_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube39_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,hot_jupiter_candidate,0.0,0.0,1.161068273577821,0.3286713286713286,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube40_cluster5,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.161068273577821,0.3286713286713286,0.0,jovian_size,0.5,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.16; p=0.329; radius=jovian_size,"node `cube40_cluster5` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube40_cluster5,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,hot_jupiter_candidate,0.0,0.0,1.161068273577821,0.3286713286713286,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube41_cluster1,4,weak,high,1.0,1.0,1.0,Transit,1.0,1.159840295050539,0.3166833166833167,0.75,rocky_size,0.75,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Transit fraction=1.00; enrichment_z=1.16; p=0.317; radius=rocky_size,"node `cube41_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube41_cluster1,-0.0,0.1445587314591173,0.4359638356008698,K2,0.75,0.8112781244591328,2020.0,3.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,super_earth_candidate,0.0,0.75,1.159840295050539,0.3166833166833167,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube42_cluster0,4,weak,high,1.0,1.0,1.0,Transit,1.0,1.1494598375440102,0.3196803196803197,0.25,rocky_size,0.75,short_period,hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Transit fraction=1.00; enrichment_z=1.15; p=0.320; radius=rocky_size,"node `cube42_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube42_cluster0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2016.0,1.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,super_earth_candidate,0.0,0.25,1.1494598375440102,0.3196803196803197,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube46_cluster1,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.1767322404400715,0.3126873126873127,0.0,rocky_size,0.5,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.18; p=0.313; radius=rocky_size,"node `cube46_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube46_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Acton Sky Portal Observatory,0.25,2.0,2018.0,4.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,super_earth_candidate,0.0,0.0,1.1767322404400715,0.3126873126873127,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube46_cluster2,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.1663620001636257,0.3076923076923077,0.125,rocky_size,0.75,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.17; p=0.308; radius=rocky_size,"node `cube46_cluster2` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube46_cluster2,-0.0,0.1445587314591173,0.4359638356008698,HATNet,0.25,2.0,2018.5,5.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,super_earth_candidate,0.0,0.25,1.1663620001636257,0.3076923076923077,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube46_cluster4,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.1105914559590353,0.3386613386613387,0.0,jovian_size,0.75,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.11; p=0.339; radius=jovian_size,"node `cube46_cluster4` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube46_cluster4,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.5,1.5,2016.5,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,hot_jupiter_candidate,0.0,0.0,1.1105914559590353,0.3386613386613387,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube46_cluster5,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.161068273577821,0.3286713286713286,0.0,jovian_size,0.5,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.16; p=0.329; radius=jovian_size,"node `cube46_cluster5` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube46_cluster5,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,hot_jupiter_candidate,0.0,0.0,1.161068273577821,0.3286713286713286,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube47_cluster0,108,weak,high,1.0,1.0,1.0,Transit,0.9722222222222222,5.30522153334212,0.0009990009990009,0.0231481481481481,jovian_size,0.5833333333333334,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.97; enrichment_z=5.31; p=0.001; radius=jovian_size,"node `cube47_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube47_cluster0,0.2271488044325159,0.1181529446685532,0.3740162065972164,Kepler,0.3055555555555556,3.155952350007305,2016.0,5.25,1.0,0.9907407407407408,0.0092592592592592,0.0,1.0,0.0,0.0,0.0,0.5833333333333334,0.2129629629629629,0.1203703703703703,0.0833333333333333,0.0,hot_jupiter_candidate,0.0,0.037037037037037,5.30522153334212,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube47_cluster1,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.1767322404400715,0.3126873126873127,0.0,rocky_size,0.5,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.18; p=0.313; radius=rocky_size,"node `cube47_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube47_cluster1,-0.0,0.1445587314591173,0.4359638356008698,Acton Sky Portal Observatory,0.25,2.0,2018.0,4.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,super_earth_candidate,0.0,0.0,1.1767322404400715,0.3126873126873127,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube47_cluster5,4,weak,high,1.0,1.0,0.85,Transit,1.0,1.161068273577821,0.3286713286713286,0.0,jovian_size,0.5,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=0.85; Transit fraction=1.00; enrichment_z=1.16; p=0.329; radius=jovian_size,"node `cube47_cluster5` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube47_cluster5,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,hot_jupiter_candidate,0.0,0.0,1.161068273577821,0.3286713286713286,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube48_cluster0,5,weak,high,1.0,1.0,1.0,Transit,1.0,1.2742354097506006,0.2587412587412587,0.3,jovian_size,0.4,short_period,very_hot,physical_score=1.00; bias_score=1.00; imputation_risk=1.00; Transit fraction=1.00; enrichment_z=1.27; p=0.259; radius=jovian_size,"node `cube48_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube48_cluster0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.9219280948873625,2015.0,13.0,1.0,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,sub_neptune_candidate,0.0,0.4,1.2742354097506006,0.2587412587412587,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube33_cluster1,368,weak,high,0.9891304347826086,1.0,1.0,Transit,0.8668478260869565,5.361690965634168,0.0009990009990009,0.1494565217391304,jovian_size,0.5815217391304348,short_period,hot,physical_score=0.99; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.87; enrichment_z=5.36; p=0.001; radius=jovian_size,"node `cube33_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube33_cluster1,0.604213315242224,0.0410455799252236,0.1271869751434406,Kepler,0.2472826086956521,3.531578408483314,2016.0,7.0,1.0,0.9429347826086956,0.0570652173913043,0.0,0.0108695652173913,0.9891304347826086,0.0,0.0,0.5543478260869565,0.1168478260869565,0.1983695652173913,0.046195652173913,0.0,hot_jupiter_candidate,0.0,0.1766304347826087,5.361690965634168,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube40_cluster0,715,weak,high,0.9832167832167832,1.0,1.0,Transit,0.9356643356643356,12.533128799973008,0.0009990009990009,0.0797202797202797,jovian_size,0.6,short_period,very_hot,physical_score=0.98; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.94; enrichment_z=12.53; p=0.001; radius=jovian_size,"node `cube40_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube40_cluster0,0.3763810186755297,0.0682747311801482,0.2230241838844638,Kepler,0.2895104895104895,3.3885771853007043,2016.0,7.0,1.0,0.9832167832167832,0.0167832167832167,0.0,0.5370629370629371,0.4629370629370629,0.0,0.0,0.593006993006993,0.1538461538461538,0.1594405594405594,0.0517482517482517,0.0,hot_jupiter_candidate,0.0,0.1062937062937063,12.533128799973008,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube41_cluster0,825,weak,high,0.9769696969696968,1.0,1.0,Transit,0.9296969696969696,13.065857388404652,0.0009990009990009,0.0969696969696969,jovian_size,0.4254545454545455,short_period,hot,physical_score=0.98; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.93; enrichment_z=13.07; p=0.001; radius=jovian_size,"node `cube41_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube41_cluster0,0.4055145655058769,0.0663346718758698,0.2178855846300814,Kepler,0.4533333333333333,2.9136780813418204,2016.0,7.0,1.0,0.9769696969696968,0.023030303030303,0.0,0.2569696969696969,0.743030303030303,0.0,0.0,0.416969696969697,0.2024242424242424,0.2569696969696969,0.069090909090909,0.0,hot_jupiter_candidate,0.0,0.1309090909090909,13.065857388404652,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube26_cluster3,23,weak,high,0.9565217391304348,1.0,1.0,Radial Velocity,0.7391304347826086,7.195058793980032,0.0009990009990009,0.8043478260869565,jovian_size,0.6086956521739131,intermediate_period,warm,physical_score=0.96; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.74; enrichment_z=7.20; p=0.001; radius=jovian_size,"node `cube26_cluster3` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube26_cluster3,1.1545676820893709,0.2844929629853211,1.216298718740937,Multiple Observatories,0.2608695652173913,3.120750542731344,2019.0,7.0,1.0,0.0434782608695652,0.782608695652174,0.1739130434782608,0.0,0.0434782608695652,0.9565217391304348,0.0,0.0,0.0,0.217391304347826,0.0,0.0,warm_or_cool_giant_candidate,0.0,0.8260869565217391,7.195058793980032,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube26_cluster1,52,weak,high,0.8846153846153846,1.0,1.0,Radial Velocity,0.5384615384615384,6.684945023582521,0.0009990009990009,0.7115384615384616,neptune_or_sub_jovian_size,0.4038461538461538,intermediate_period,hot,physical_score=0.88; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.54; enrichment_z=6.68; p=0.001; radius=neptune_or_sub_jovian_size,"node `cube26_cluster1` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube26_cluster1,1.2995819547571137,0.1235767898398167,0.5419917849286291,Multiple Observatories,0.1923076923076923,3.1527923736208034,2017.5,8.25,1.0,0.0769230769230769,0.8846153846153846,0.0384615384615384,0.0,0.8461538461538461,0.1538461538461538,0.0,0.0192307692307692,0.0384615384615384,0.1923076923076923,0.0,0.0192307692307692,unknown_mixed,0.0,0.7307692307692307,6.684945023582521,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube33_cluster2,52,weak,high,0.8846153846153846,1.0,1.0,Radial Velocity,0.5384615384615384,6.684945023582521,0.0009990009990009,0.7115384615384616,neptune_or_sub_jovian_size,0.4038461538461538,intermediate_period,hot,physical_score=0.88; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.54; enrichment_z=6.68; p=0.001; radius=neptune_or_sub_jovian_size,"node `cube33_cluster2` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube33_cluster2,1.2995819547571137,0.1235767898398167,0.5419917849286291,Multiple Observatories,0.1923076923076923,3.1527923736208034,2017.5,8.25,1.0,0.0769230769230769,0.8846153846153846,0.0384615384615384,0.0,0.8461538461538461,0.1538461538461538,0.0,0.0192307692307692,0.0384615384615384,0.1923076923076923,0.0,0.0192307692307692,unknown_mixed,0.0,0.7307692307692307,6.684945023582521,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube28_cluster0,258,weak,high,0.872093023255814,1.0,1.0,Transit,0.9883720930232558,9.210819518401218,0.0009990009990009,0.0348837209302325,sub_neptune_size,0.6124031007751938,intermediate_period,warm,physical_score=0.87; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.99; enrichment_z=9.21; p=0.001; radius=sub_neptune_size,"node `cube28_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube28_cluster0,0.1098314166674061,0.1285613900072865,0.3959450234437445,Kepler,0.8914728682170543,0.6442732074043599,2016.0,2.0,1.0,0.3178294573643411,0.6821705426356589,0.0,0.0,0.127906976744186,0.872093023255814,0.0,0.0116279069767441,0.2093023255813953,0.6124031007751938,0.0775193798449612,0.0,sub_neptune_candidate,0.0,0.0620155038759689,9.210819518401218,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube26_cluster0,720,weak,high,0.8611111111111112,1.0,1.0,Radial Velocity,0.5861111111111111,29.904926445371395,0.0009990009990009,0.8472222222222222,jovian_size,0.7708333333333334,long_period,warm,physical_score=0.86; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.59; enrichment_z=29.90; p=0.001; radius=jovian_size,"node `cube26_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube26_cluster0,1.485531635316855,0.305225488835778,1.2746395042723362,W. M. Keck Observatory,0.1333333333333333,3.906106760080677,2016.0,11.0,1.0,0.0291666666666666,0.1097222222222222,0.8611111111111112,0.0,0.1458333333333333,0.8263888888888888,0.0277777777777777,0.0,0.0236111111111111,0.1194444444444444,0.0097222222222222,0.0527777777777777,warm_or_cool_giant_candidate,0.0,0.8555555555555555,29.904926445371395,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube18_cluster0,719,weak,high,0.8372739916550765,1.0,1.0,Radial Velocity,0.4853963838664812,22.487828564810798,0.0009990009990009,0.717663421418637,jovian_size,0.6342141863699583,long_period,warm,physical_score=0.84; bias_score=1.00; imputation_risk=1.00; Radial Velocity fraction=0.49; enrichment_z=22.49; p=0.001; radius=jovian_size,"node `cube18_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube18_cluster0,1.68688778101848,0.225766557477607,0.9894172523861628,Kepler,0.1529902642559109,3.8267715986492834,2017.0,10.0,1.0,0.0305980528511821,0.1321279554937413,0.8372739916550765,0.0,0.0,0.7065368567454798,0.2934631432545201,0.0013908205841446,0.0445062586926286,0.2127955493741307,0.019471488178025,0.0737134909596662,warm_or_cool_giant_candidate,0.0,0.7315716272600834,22.487828564810798,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube27_cluster0,2993,weak,high,0.800868693618443,1.0,1.0,Transit,0.8306047444036084,13.82431543552918,0.0009990009990009,0.1876044102906782,sub_neptune_size,0.6064149682592717,intermediate_period,warm,physical_score=0.80; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.83; enrichment_z=13.82; p=0.001; radius=sub_neptune_size,"node `cube27_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube27_cluster0,0.8320944161104681,0.0166657269844356,0.0549494999688948,Kepler,0.5583027063147343,2.355586765348391,2016.0,7.0,1.0,0.2943534914801203,0.5927163381222853,0.1129301703975943,0.0,0.1887738055462746,0.800868693618443,0.0103575008352823,0.0247243568326094,0.1376545272302038,0.6064149682592717,0.0314066154360173,0.0217173404610758,sub_neptune_candidate,0.0,0.2271967925158703,13.82431543552918,0.0009990009990009,1000.0,42.0,,,,,,
thermal_pca2_cubes10_overlap0p35,thermal,pca2,node,cube34_cluster0,2810,weak,high,0.7309608540925266,1.0,1.0,Transit,0.9181494661921707,27.633101591237157,0.0009990009990009,0.141103202846975,sub_neptune_size,0.498932384341637,short_period,hot,physical_score=0.73; bias_score=1.00; imputation_risk=1.00; Transit fraction=0.92; enrichment_z=27.63; p=0.001; radius=sub_neptune_size,"node `cube34_cluster0` in `thermal_pca2_cubes10_overlap0p35` is weak evidence: size, imputation, or ambiguous physical/observational signals make it unsuitable for strong interpretation.",cube34_cluster0,0.4677329277853163,0.0537135821638326,0.1781111888857269,Kepler,0.5569395017793595,2.2892655073491,2016.0,7.0,1.0,0.6729537366548043,0.3263345195729537,0.0007117437722419,0.0014234875444839,0.7309608540925266,0.2676156583629893,0.0,0.1366548042704626,0.199644128113879,0.498932384341637,0.0526690391459074,0.0003558718861209,sub_neptune_candidate,0.0,0.1782918149466192,27.633101591237157,0.0009990009990009,1000.0,42.0,,,,,,
