config_id,feature_space,lens,node_id,n_members,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,mean_imputation_fraction,max_imputation_fraction
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster4,23,Radial Velocity,0.782608695652174,1.173185867971725,0.4686965034931653,2.0470964917216476,La Silla Observatory,0.30434782608695654,2.5538676556741238,2019.0,8.5,jovian_size,1.0,long_period,cool,0.8913043478260869,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster5,6,Radial Velocity,0.6666666666666666,1.2516291673878228,0.5591136459623134,2.1104280820845385,Multiple Observatories,0.3333333333333333,2.251629167387823,2014.5,3.25,sub_neptune_size,0.5,long_period,cool,0.9166666666666666,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster6,4,Radial Velocity,0.75,0.8112781244591328,0.6565444663603737,3.5049100951032677,European Space Agency (ESA) Gaia Satellite,0.25,2.0,2015.0,13.0,jovian_size,1.0,long_period,cool,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster7,15,Radial Velocity,0.8666666666666667,0.5665095065529053,0.6079102098943685,2.327533737760587,Multiple Observatories,0.7333333333333333,1.2366407419411674,2022.0,0.5,jovian_size,1.0,long_period,cool,0.9333333333333333,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster8,5,Radial Velocity,0.6,1.3709505944546687,0.5837727768454429,2.4338066172644317,Anglo-Australian Telescope,0.2,2.321928094887362,2009.0,6.0,jovian_size,1.0,long_period,warm,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube18_cluster9,3,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.6666666666666666,0.9182958340544896,2016.0,12.0,jovian_size,1.0,long_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster0,875,Transit,0.6102857142857143,1.4227214816014033,0.03357306819307779,0.14036134458745245,Kepler,0.44,3.0193770794711403,2016.0,7.0,sub_neptune_size,0.5017142857142857,long_period,warm,0.32171428571428573,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster1,6,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.7924812503605778,2021.0,5.0,sub_neptune_size,0.6666666666666666,intermediate_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster2,6,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.6666666666666666,1.2516291673878228,2017.0,7.5,jovian_size,0.5,long_period,cool,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster3,8,Radial Velocity,0.875,0.5435644431995964,0.6371400428074584,2.7684459011776648,La Silla Observatory,0.5,1.4056390622295665,2014.0,1.75,sub_neptune_size,0.5,long_period,cool,0.875,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster4,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Calar Alto Observatory,0.25,2.0,2017.0,1.0,rocky_size,0.5,short_period,cool,0.625,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster5,3,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.6666666666666666,0.9182958340544896,2016.0,12.0,jovian_size,1.0,long_period,cool,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster6,5,Radial Velocity,0.8,0.7219280948873623,0.569794475726677,2.1065451351797555,La Silla Observatory,0.4,1.9219280948873623,2011.0,5.0,jovian_size,1.0,long_period,cool,0.9,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster7,6,Microlensing,0.6666666666666666,0.9182958340544896,0.6345092428297477,2.8829006301252273,KMTNet,0.6666666666666666,0.9182958340544896,2023.0,1.5,sub_neptune_size,0.6666666666666666,long_period,cool,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster8,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,La Silla Observatory,0.75,0.8112781244591328,2015.0,0.75,rocky_size,0.5,intermediate_period,cool,0.625,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube19_cluster9,4,Radial Velocity,0.5,1.0,0.10614888552116046,0.4237778398376909,Kepler,0.25,2.0,2018.5,9.75,sub_neptune_size,0.5,intermediate_period,cool,0.5,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster0,720,Radial Velocity,0.5861111111111111,1.485531635316855,0.30522548883577805,1.2746395042723362,W. M. Keck Observatory,0.13333333333333333,3.9061067600806774,2016.0,11.0,jovian_size,0.7708333333333334,long_period,warm,0.8472222222222222,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster1,52,Radial Velocity,0.5384615384615384,1.2995819547571137,0.12357678983981675,0.5419917849286291,Multiple Observatories,0.19230769230769232,3.1527923736208034,2017.5,8.25,neptune_or_sub_jovian_size,0.40384615384615385,intermediate_period,hot,0.7115384615384616,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster2,5,Radial Velocity,0.4,1.5219280948873621,0.11817926507267018,0.5162939318775492,Kepler,0.4,1.9219280948873623,2016.0,2.0,jovian_size,0.6,long_period,warm,0.6,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster3,23,Radial Velocity,0.7391304347826086,1.1545676820893709,0.2844929629853211,1.2162987187409373,Multiple Observatories,0.2608695652173913,3.1207505427313436,2019.0,7.0,jovian_size,0.6086956521739131,intermediate_period,warm,0.8043478260869565,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster4,19,Transit,0.47368421052631576,1.6068322783181097,0.07786512630807721,0.34526386542350074,Kepler,0.21052631578947367,3.3263604079526936,2020.0,9.0,jovian_size,0.631578947368421,intermediate_period,hot,0.5789473684210527,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster5,25,Radial Velocity,0.56,1.5829661954675214,0.24817324350201875,1.0456382293308626,La Silla Observatory,0.24,3.4030741894285694,2019.0,5.0,jovian_size,0.52,long_period,warm,0.86,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster6,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster7,14,Radial Velocity,0.5714285714285714,1.5216406363433184,0.3960772357092509,1.6028358659627813,W. M. Keck Observatory,0.21428571428571427,3.1820058147602133,2017.0,8.25,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster8,6,Radial Velocity,0.5,1.0,0.10614888552116046,0.4237778398376909,Kepler,0.3333333333333333,1.9182958340544893,2015.5,3.25,sub_neptune_size,0.8333333333333334,intermediate_period,warm,0.5,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube26_cluster9,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Okayama Astrophysical Observatory,0.5,1.5,2011.5,7.5,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster0,2993,Transit,0.8306047444036084,0.8320944161104681,0.01666572698443563,0.0549494999688948,Kepler,0.5583027063147343,2.355586765348391,2016.0,7.0,sub_neptune_size,0.6064149682592717,intermediate_period,warm,0.18760441029067826,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster1,23,Radial Velocity,0.8260869565217391,0.8404914014731815,0.3882570037026517,1.5805594792734787,W. M. Keck Observatory,0.34782608695652173,2.958344564752665,2014.5,10.5,jovian_size,0.9130434782608695,long_period,warm,0.9130434782608695,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster2,5,Radial Velocity,0.4,1.5219280948873621,0.11817926507267018,0.5162939318775492,Kepler,0.4,1.9219280948873623,2016.0,2.0,jovian_size,0.6,long_period,warm,0.6,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster3,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster4,8,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Kepler,0.25,2.5,2014.0,5.5,jovian_size,0.875,intermediate_period,hot,0.875,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster5,6,Radial Velocity,0.6666666666666666,0.9182958340544896,0.19576846698884456,0.8347533405119626,K2,0.3333333333333333,1.9182958340544893,2015.5,4.75,jovian_size,0.6666666666666666,long_period,hot,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster6,5,Radial Velocity,0.8,0.7219280948873623,0.3024141979539978,1.2945381474609208,Okayama Astrophysical Observatory,0.4,1.9219280948873623,2021.0,6.0,jovian_size,1.0,long_period,hot,0.8,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster7,4,Radial Velocity,0.5,1.0,0.10614888552116046,0.4237778398376909,Kepler,0.25,2.0,2018.5,9.75,sub_neptune_size,0.5,intermediate_period,cool,0.5,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube27_cluster8,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,0.9182958340544896,2014.0,3.0,sub_neptune_size,1.0,short_period,warm,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube28_cluster0,258,Transit,0.9883720930232558,0.10983141666740617,0.12856139000728656,0.39594502344374455,Kepler,0.8914728682170543,0.6442732074043599,2016.0,2.0,sub_neptune_size,0.6124031007751938,intermediate_period,warm,0.03488372093023256,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube28_cluster1,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,0.9182958340544896,2014.0,3.0,sub_neptune_size,1.0,short_period,warm,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster0,68,Radial Velocity,0.7794117647058824,0.981120656746622,0.36226053536502334,1.4723220606009237,La Silla Observatory,0.14705882352941177,3.6390264538083024,2015.0,9.25,jovian_size,0.9558823529411765,long_period,hot,0.9558823529411765,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster1,368,Transit,0.8668478260869565,0.604213315242224,0.041045579925223626,0.1271869751434406,Kepler,0.24728260869565216,3.531578408483314,2016.0,7.0,jovian_size,0.5815217391304348,short_period,hot,0.14945652173913043,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster10,14,Radial Velocity,0.5714285714285714,1.5216406363433184,0.3960772357092509,1.6028358659627813,W. M. Keck Observatory,0.21428571428571427,3.1820058147602133,2017.0,8.25,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster11,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,La Silla Observatory,0.5,1.5,2005.5,10.5,jovian_size,1.0,short_period,hot,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster12,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Fred Lawrence Whipple Observatory,0.25,2.0,2014.5,5.25,jovian_size,0.75,short_period,hot,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster13,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Okayama Astrophysical Observatory,0.5,1.5,2011.5,7.5,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster14,8,Transit,0.625,0.954434002924965,0.0627264077333633,0.22239033586519308,Transiting Exoplanet Survey Satellite (TESS),0.375,2.4056390622295662,2017.0,7.0,jovian_size,1.0,short_period,hot,0.3125,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster2,52,Radial Velocity,0.5384615384615384,1.2995819547571137,0.12357678983981675,0.5419917849286291,Multiple Observatories,0.19230769230769232,3.1527923736208034,2017.5,8.25,neptune_or_sub_jovian_size,0.40384615384615385,intermediate_period,hot,0.7115384615384616,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster3,7,Radial Velocity,0.5714285714285714,0.9852281360342515,0.13975638138808621,0.579665990115948,Kepler,0.2857142857142857,2.5216406363433186,2016.0,9.0,jovian_size,0.5714285714285714,short_period,hot,0.5714285714285714,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster4,15,Transit,0.7333333333333333,0.8366407419411672,0.04137536598481881,0.12615722927375794,Kepler,0.3333333333333333,2.5492553971685004,2018.0,6.0,neptune_or_sub_jovian_size,0.26666666666666666,intermediate_period,hot,0.4,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster5,19,Transit,0.47368421052631576,1.6068322783181097,0.07786512630807721,0.34526386542350074,Kepler,0.21052631578947367,3.3263604079526936,2020.0,9.0,jovian_size,0.631578947368421,intermediate_period,hot,0.5789473684210527,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster6,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.9219280948873623,2016.0,6.0,jovian_size,0.6,short_period,hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster7,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Kepler,0.5,1.5,2011.5,3.75,jovian_size,0.5,short_period,hot,0.25,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster8,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube33_cluster9,6,Transit,0.5,1.4591479170272448,0.13164050764677743,0.7781999075241139,Kepler,0.5,1.7924812503605778,2016.0,4.5,jovian_size,0.5,intermediate_period,hot,0.5,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster0,2810,Transit,0.9181494661921709,0.46773292778531633,0.053713582163832665,0.1781111888857269,Kepler,0.5569395017793595,2.2892655073491,2016.0,7.0,sub_neptune_size,0.498932384341637,short_period,hot,0.14110320284697508,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster1,7,Radial Velocity,0.5714285714285714,0.9852281360342515,0.13975638138808621,0.579665990115948,Kepler,0.2857142857142857,2.5216406363433186,2016.0,9.0,jovian_size,0.5714285714285714,short_period,hot,0.5714285714285714,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster10,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Fred Lawrence Whipple Observatory,0.25,2.0,2014.5,5.25,jovian_size,0.75,short_period,hot,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster11,8,Transit,0.625,0.954434002924965,0.0627264077333633,0.22239033586519308,Transiting Exoplanet Survey Satellite (TESS),0.375,2.4056390622295662,2017.0,7.0,jovian_size,1.0,short_period,hot,0.3125,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster2,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,K2,0.75,0.8112781244591328,2020.0,3.5,rocky_size,0.75,short_period,hot,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster3,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Kepler,0.5,1.5,2011.5,3.75,jovian_size,0.5,short_period,hot,0.25,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster4,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,jovian_size,1.0,intermediate_period,hot,1.0,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster5,8,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Kepler,0.25,2.5,2014.0,5.5,jovian_size,0.875,intermediate_period,hot,0.875,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster6,6,Radial Velocity,0.6666666666666666,0.9182958340544896,0.19576846698884456,0.8347533405119626,K2,0.3333333333333333,1.9182958340544893,2015.5,4.75,jovian_size,0.6666666666666666,long_period,hot,0.8333333333333334,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster7,6,Transit,0.5,1.4591479170272448,0.13164050764677743,0.7781999075241139,Kepler,0.5,1.7924812503605778,2016.0,4.5,jovian_size,0.5,intermediate_period,hot,0.5,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster8,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,La Silla Observatory,0.5,1.5,2005.5,10.5,jovian_size,1.0,short_period,hot,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube34_cluster9,5,Radial Velocity,0.8,0.7219280948873623,0.3024141979539978,1.2945381474609208,Okayama Astrophysical Observatory,0.4,1.9219280948873623,2021.0,6.0,jovian_size,1.0,long_period,hot,0.8,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube35_cluster0,235,Transit,0.9787234042553191,0.18944157755561122,0.12811450932956914,0.3998403601246181,Kepler,0.8893617021276595,0.6758230917155856,2016.0,1.5,sub_neptune_size,0.548936170212766,intermediate_period,warm,0.059574468085106386,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube35_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2016.0,1.25,rocky_size,0.75,short_period,hot,0.25,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube39_cluster0,16,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.1875,3.202819531114783,2017.5,3.0,jovian_size,0.8125,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube39_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,jovian_size,0.5,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube40_cluster0,715,Transit,0.9356643356643357,0.3763810186755297,0.06827473118014821,0.22302418388446385,Kepler,0.2895104895104895,3.3885771853007043,2016.0,7.0,jovian_size,0.6,short_period,very_hot,0.07972027972027972,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube40_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.9219280948873623,2016.0,6.0,jovian_size,0.6,short_period,hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube40_cluster2,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Kepler,0.5,1.5,2011.5,3.75,jovian_size,0.5,short_period,hot,0.25,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube40_cluster3,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,OGLE,0.4,1.9219280948873623,2016.0,8.0,jovian_size,0.8,short_period,very_hot,0.1,0.5
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube40_cluster4,8,Transit,0.625,0.954434002924965,0.0627264077333633,0.22239033586519308,Transiting Exoplanet Survey Satellite (TESS),0.375,2.4056390622295662,2017.0,7.0,jovian_size,1.0,short_period,hot,0.3125,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube40_cluster5,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,jovian_size,0.5,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube41_cluster0,825,Transit,0.9296969696969697,0.4055145655058769,0.06633467187586987,0.2178855846300814,Kepler,0.4533333333333333,2.9136780813418204,2016.0,7.0,jovian_size,0.4254545454545455,short_period,hot,0.09696969696969697,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube41_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,K2,0.75,0.8112781244591328,2020.0,3.5,rocky_size,0.75,short_period,hot,0.75,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube41_cluster2,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Kepler,0.5,1.5,2011.5,3.75,jovian_size,0.5,short_period,hot,0.25,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube41_cluster3,8,Transit,0.625,0.954434002924965,0.0627264077333633,0.22239033586519308,Transiting Exoplanet Survey Satellite (TESS),0.375,2.4056390622295662,2017.0,7.0,jovian_size,1.0,short_period,hot,0.3125,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube42_cluster0,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2016.0,1.25,rocky_size,0.75,short_period,hot,0.25,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube46_cluster0,19,Transit,0.9473684210526315,0.2974722489192896,0.16122954433003692,0.612652166182403,Transiting Exoplanet Survey Satellite (TESS),0.21052631578947367,3.300559092390954,2017.0,3.0,jovian_size,0.7368421052631579,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube46_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Acton Sky Portal Observatory,0.25,2.0,2018.0,4.25,rocky_size,0.5,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube46_cluster2,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,HATNet,0.25,2.0,2018.5,5.5,rocky_size,0.75,short_period,very_hot,0.125,0.5
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube46_cluster3,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.2857142857142857,2.521640636343318,2017.0,6.0,jovian_size,0.5714285714285714,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube46_cluster4,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.5,1.5,2016.5,3.0,jovian_size,0.75,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube46_cluster5,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,jovian_size,0.5,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube47_cluster0,108,Transit,0.9722222222222222,0.22714880443251598,0.11815294466855328,0.3740162065972164,Kepler,0.3055555555555556,3.1559523500073055,2016.0,5.25,jovian_size,0.5833333333333334,short_period,very_hot,0.023148148148148147,1.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube47_cluster1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Acton Sky Portal Observatory,0.25,2.0,2018.0,4.25,rocky_size,0.5,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube47_cluster2,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5714285714285714,1.6644977792004614,2016.0,2.5,rocky_size,0.7142857142857143,short_period,very_hot,0.07142857142857142,0.5
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube47_cluster3,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.2857142857142857,2.521640636343318,2017.0,6.0,jovian_size,0.5714285714285714,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube47_cluster4,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,OGLE,0.4,1.9219280948873623,2016.0,8.0,jovian_size,0.8,short_period,very_hot,0.1,0.5
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube47_cluster5,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,jovian_size,0.5,short_period,very_hot,0.0,0.0
thermal_pca2_cubes10_overlap0p35,thermal,pca2,cube48_cluster0,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.9219280948873623,2015.0,13.0,jovian_size,0.4,short_period,very_hot,0.3,1.0
