config_id,permutation_index,weighted_mean_purity,weighted_mean_entropy,node_method_nmi,dominant_method_assortativity
phys_min_pca2_cubes10_overlap0p35,100,0.7339916217833633,0.8066904041062607,0.005609628071770661,0.7843942505133465
phys_min_pca2_cubes10_overlap0p35,101,0.7309245960502693,0.8136486938144198,0.007112710347466855,0.627329192546584
phys_min_pca2_cubes10_overlap0p35,102,0.7353381208856972,0.8041531886737169,0.008404041203833123,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,103,0.7297277079593059,0.8198853993727072,0.005468435080083107,
phys_min_pca2_cubes10_overlap0p35,104,0.7296529024536206,0.8171248560741206,0.005447484745470385,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,105,0.731149012567325,0.8114937094392061,0.006171006914878819,-0.004784688995218001
phys_min_pca2_cubes10_overlap0p35,106,0.7300269299820467,0.8180359790252617,0.0074038253663509515,1.0
phys_min_pca2_cubes10_overlap0p35,107,0.7321214841412328,0.8149714635556189,0.0055819749402285694,-0.019417475728157274
phys_min_pca2_cubes10_overlap0p35,108,0.7318970676241772,0.8046809427861482,0.007020460674368745,0.6028744326777609
phys_min_pca2_cubes10_overlap0p35,109,0.7351885098743267,0.8069072015630097,0.006161901154005789,0.9282051282051285
phys_min_pca2_cubes10_overlap0p35,110,0.7289796529024536,0.8192729792004458,0.0058995776228486715,
phys_min_pca2_cubes10_overlap0p35,111,0.732869539198085,0.8120297627618752,0.0067811750296936455,0.3137254901960769
phys_min_pca2_cubes10_overlap0p35,112,0.7258378216636745,0.8220591887432691,0.006439184157720904,0.22365988909426915
phys_min_pca2_cubes10_overlap0p35,113,0.7306253740275285,0.8122322139851623,0.00625233294294178,0.729381443298969
phys_min_pca2_cubes10_overlap0p35,114,0.7280071813285458,0.8135388133732259,0.008175596358608784,1.0
phys_min_pca2_cubes10_overlap0p35,115,0.7259126271693597,0.8238847261063433,0.005919265846088268,
phys_min_pca2_cubes10_overlap0p35,116,0.7313734290843806,0.8123405659532197,0.006296728989767582,0.6568627450980404
phys_min_pca2_cubes10_overlap0p35,117,0.7315978456014363,0.8148775238684655,0.006167940427077895,0.26108374384236466
phys_min_pca2_cubes10_overlap0p35,118,0.7261370436864153,0.8252349386108188,0.006008351968453772,0.3137254901960769
phys_min_pca2_cubes10_overlap0p35,119,0.7268102932375823,0.8217885281851627,0.007835415275079007,0.8845942480307749
phys_min_pca2_cubes10_overlap0p35,120,0.7296529024536206,0.8146252252235604,0.006414651990234486,0.3137254901960769
phys_min_pca2_cubes10_overlap0p35,121,0.7289796529024536,0.8125997273897801,0.005780195027355488,0.5799999999999994
phys_min_pca2_cubes10_overlap0p35,122,0.7305505685218432,0.812603320515113,0.006536658062406446,0.26108374384236466
phys_min_pca2_cubes10_overlap0p35,123,0.7297277079593059,0.8130831766854847,0.007508996127426818,
phys_min_pca2_cubes10_overlap0p35,124,0.7258378216636745,0.819395984158458,0.006708886308388653,0.22029702970296888
phys_min_pca2_cubes10_overlap0p35,125,0.727408737283064,0.8176970756629883,0.006660911848291272,0.6683961200090235
phys_min_pca2_cubes10_overlap0p35,126,0.732869539198085,0.8162297957278806,0.006562125824417369,0.26108374384236466
phys_min_pca2_cubes10_overlap0p35,127,0.7295032914422501,0.8142242507232595,0.006161415860331991,0.48019801980197974
phys_min_pca2_cubes10_overlap0p35,128,0.7279323758228605,0.8161413453528494,0.007357511477098147,1.0
phys_min_pca2_cubes10_overlap0p35,129,0.7259126271693597,0.8239650684971795,0.006665947323198107,0.6296296296296295
