config_id,node_id,member_id,pl_name,hostname,row_index,cube_id,cluster_id,discoverymethod,disc_year,disc_facility,pl_rade_was_physically_derived,pl_rade_was_imputed,pl_bmasse_was_physically_derived,pl_bmasse_was_imputed,pl_dens_was_physically_derived,pl_dens_was_imputed,pl_orbper_was_physically_derived,pl_orbper_was_imputed,pl_orbsmax_was_physically_derived,pl_orbsmax_was_imputed,pl_insol_was_physically_derived,pl_insol_was_imputed,pl_eqt_was_physically_derived,pl_eqt_was_imputed,st_mass,pl_bmasse,pl_orbper,pl_orbsmax,pl_rade_was_imputed_catalog,pl_bmasse_was_imputed_catalog,pl_dens_was_imputed_catalog,pl_orbper_was_imputed_catalog,pl_orbsmax_was_imputed_catalog,pl_insol_was_imputed_catalog,pl_eqt_was_imputed_catalog,pl_rade_was_physically_derived_catalog,pl_bmasse_was_physically_derived_catalog,pl_dens_was_physically_derived_catalog,pl_orbper_was_physically_derived_catalog,pl_orbsmax_was_physically_derived_catalog,pl_insol_was_physically_derived_catalog,pl_eqt_was_physically_derived_catalog
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 140901 c,HD 140901 c,HD 140901,694,cube25,1,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.06,572.0911325999998,14385.999999999984,11.80000000000001,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 168863 b,HD 168863 b,HD 168863,809,cube25,1,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.8,2154.8765994599994,14773.932720000004,10.961,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 188641 b,HD 188641 b,HD 188641,863,cube25,1,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.07,9333.03117155,14583.810379999992,12.027000000000006,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 194490 b,HD 194490 b,HD 194490,884,cube25,1,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.06,3561.902957249999,13092.183480000012,11.116000000000003,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 222237 b,HD 222237 b,HD 222237,995,cube25,1,Radial Velocity,2024.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.76,1649.5294323300006,14891.999999999984,10.8,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 62549 b,HD 62549 b,HD 62549,1185,cube25,1,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.08,2707.5801992300003,14306.885190000006,11.841999999999995,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,HD 93351 c,HD 93351 c,HD 93351,1294,cube25,1,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.94,4154.017279490002,14010.294099999985,11.153999999999996,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,55 Cnc d,55 Cnc d,55 Cnc,35,cube25,2,Radial Velocity,2002.0,Lick Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.015,1232.4929999999993,4798.999999999998,5.600000000000003,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,BD-210397 c,BD-210397 c,BD-210397,87,cube25,2,Radial Velocity,2023.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.69,1525.5763535999995,6240.000000000002,5.900000000000004,False,False,False,False,False,False,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HAT-P-17 c,HAT-P-17 c,HAT-P-17,383,cube25,2,Radial Velocity,2010.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.92,1080.6000000000004,5584.0,5.600000000000003,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 100508 b,HD 100508 b,HD 100508,519,cube25,2,Radial Velocity,2026.0,Las Campanas Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.94,381.39408840000016,5680.999999999997,6.11,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 118203 c,HD 118203 c,HD 118203,625,cube25,2,Radial Velocity,2024.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.27,3747.19691853,5103.000000000002,6.280000000000003,False,False,False,False,False,True,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 133131 B b,HD 133131 B b,HD 133131 B,661,cube25,2,Radial Velocity,2016.0,Las Campanas Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.93,794.5749999999999,5769.000000000002,6.150000000000004,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 134987 c,HD 134987 c,HD 134987,670,cube25,2,Radial Velocity,2009.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.1,259.9999999999999,4999.999999999999,5.799999999999998,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 148164 c,HD 148164 c,HD 148164,726,cube25,2,Radial Velocity,2018.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.21,1640.0028000000002,5062.000000000001,6.150000000000004,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 150706 b,HD 150706 b,HD 150706,732,cube25,2,Radial Velocity,2012.0,Haute-Provence Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.17,772.3230290099998,5894.000000000002,6.699999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 156279 c,HD 156279 c,HD 156279,759,cube25,2,Radial Velocity,2018.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.94,3098.826968250001,4818.25358,5.486000000000002,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 164604 c,HD 164604 c,HD 164604,793,cube25,2,Radial Velocity,2026.0,Las Campanas Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.77,3019.369866500001,5387.0,5.555999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 166724 b,HD 166724 b,HD 166724,801,cube25,2,Radial Velocity,2012.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.81,1207.7479465999998,5144.000000000001,5.419999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 183263 c,HD 183263 c,HD 183263,849,cube25,2,Radial Velocity,2008.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.06,2958.98246917,4667.97841,5.585,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 190984 b,HD 190984 b,HD 190984,872,cube25,2,Radial Velocity,2009.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.91,1137.8256970600005,4884.999999999999,5.500000000000004,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 217107 c,HD 217107 c,HD 217107,966,cube25,2,Radial Velocity,2005.0,Lick Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.045,1388.91013859,5138.700000000002,5.9220000000000015,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 219077 b,HD 219077 b,HD 219077,972,cube25,2,Radial Velocity,2012.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.92,3057.509275340001,5478.688609999998,5.9350000000000005,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 219828 c,HD 219828 c,HD 219828,983,cube25,2,Radial Velocity,2016.0,Multiple Facilities,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.04,5102.4172459799975,4789.872969999999,5.6570000000000045,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 25015 b,HD 25015 b,HD 25015,1027,cube25,2,Radial Velocity,2019.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.86,2884.9284503399986,6134.427000000002,6.248,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 27894 d,HD 27894 d,HD 27894,1043,cube25,2,Radial Velocity,2017.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.81,2063.659846649999,5019.542440000002,5.361999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 34445 g,HD 34445 g,HD 34445,1094,cube25,2,Radial Velocity,2017.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.07,120.6,5700.000000000001,6.360000000000006,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 56957 b,HD 56957 b,HD 56957,1175,cube25,2,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.03,1880.9085126300004,5859.089919999998,6.426000000000002,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 62364 b,HD 62364 b,HD 62364,1182,cube25,2,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.157,5965.639199390002,5138.000000000002,6.150000000000004,False,False,False,False,False,False,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 65216 c,HD 65216 c,HD 65216,1197,cube25,2,Radial Velocity,2013.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.874,645.1949000000003,5369.999999999998,5.749999999999998,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 73344 d,HD 73344 d,HD 73344,1224,cube25,2,Radial Velocity,2025.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.19,810.4624378500013,5823.000000000001,6.699999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 80883 b,HD 80883 b,HD 80883,1253,cube25,2,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.88,1748.0562385000007,6383.783520000001,6.461999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,HD 98649 b,HD 98649 b,HD 98649,1325,cube25,2,Radial Velocity,2012.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.97,3082.9355478999987,5383.999999999998,5.970000000000004,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,KMT-2024-BLG-0349L b,KMT-2024-BLG-0349L b,KMT-2024-BLG-0349L,2068,cube25,2,Microlensing,2026.0,KMTNet,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.68,3769.44490702,4946.698555506421,6.459999999999999,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,Kepler-48 f,Kepler-48 f,Kepler-48,4188,cube25,2,Radial Velocity,2023.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.916,298.58099679999987,5219.681854000002,5.719187877000002,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,MOA-2007-BLG-400L b,MOA-2007-BLG-400L b,MOA-2007-BLG-400L,4929,cube25,2,Microlensing,2008.0,MOA,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.69,540.3082919000001,5093.246790207948,5.900000000000004,False,False,False,True,False,True,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,5048,cube25,2,Microlensing,2017.0,OGLE,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.72,1330.0,4889.529506158261,6.400000000000002,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,5061,cube25,2,Microlensing,2024.0,OGLE,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.5,15.6,4467.697631516616,5.749999999999998,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,Pr0211 c,Pr0211 c,Pr0211,5137,cube25,2,Radial Velocity,2016.0,Roque de los Muchachos Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.935,2475.8957,4849.999999999998,5.500000000000004,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,UZ For b,UZ For b,UZ For,5997,cube25,2,Eclipse Timing Variations,2011.0,Multiple Observatories,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0.7,2002.2,5840.000000000002,5.900000000000004,True,False,True,False,False,True,True,False,False,False,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,75 Cet b,75 Cet b,75 Cet,45,cube25,3,Radial Velocity,2012.0,Okayama Astrophysical Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.92,787.8966209500004,696.6199999999997,1.912,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,HD 11977 b,HD 11977 b,HD 11977,628,cube25,3,Radial Velocity,2005.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.91,2080.0,710.9999999999998,1.9299999999999995,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,HD 240237 b,HD 240237 b,HD 240237,1022,cube25,3,Radial Velocity,2011.0,McDonald Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,8.76,5050.3187,745.7000099999999,1.9199999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,HD 47366 c,HD 47366 c,HD 47366,1150,cube25,3,Radial Velocity,2016.0,Okayama Astrophysical Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.81,483.7348354500002,677.53,1.8400000000000003,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,HD 47536 b,HD 47536 b,HD 47536,1151,cube25,3,Radial Velocity,2002.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2.1,2329.9999999999995,712.1299999999999,1.9299999999999995,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,DE CVn b,DE CVn b,DE CVn,140,cube25,4,Eclipse Timing Variations,2018.0,Multiple Facilities,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.51,3823.273301610001,4098.100000000002,5.749999999999998,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,HD 238914 b,HD 238914 b,HD 238914,1020,cube25,4,Radial Velocity,2018.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.47,1906.98,4100.0,5.700000000000001,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,1993,cube25,4,Microlensing,2023.0,KMTNet,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.7,575.2694166699999,4107.238488517253,5.670000000000001,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L,2050,cube25,4,Microlensing,2025.0,KMTNet,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.67,279.68899816,4112.121605664772,5.670000000000001,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 114783 c,HD 114783 c,HD 114783,611,cube25,5,Radial Velocity,2018.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.9,603.8739733000003,4352.000000000002,5.000000000000002,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 115954 b,HD 115954 b,HD 115954,618,cube25,5,Radial Velocity,2021.0,Haute-Provence Observatory,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.18,2685.6500391499985,3700.0,5.000000000000002,False,False,False,False,False,False,False,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 135625 b,HD 135625 b,HD 135625,672,cube25,5,Radial Velocity,2023.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.28,731.0053361000001,4054.999999999999,5.399999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 136925 b,HD 136925 b,HD 136925,680,cube25,5,Radial Velocity,2021.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.875104,266.9758618799999,4539.999999999998,5.129999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 13931 b,HD 13931 b,HD 13931,689,cube25,5,Radial Velocity,2009.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.3,889.9195396000002,4218.000000000001,5.149999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 154857 c,HD 154857 c,HD 154857,750,cube25,5,Radial Velocity,2014.0,Anglo-Australian Telescope,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.718,819.9700000000004,3451.999999999998,5.359999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 187123 c,HD 187123 c,HD 187123,860,cube25,5,Radial Velocity,2008.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.04,912.16752809,3810.000000000001,4.889999999999998,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 220773 b,HD 220773 b,HD 220773,987,cube25,5,Radial Velocity,2011.0,McDonald Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.16,460.8,3724.700000000001,4.939999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 222155 b,HD 222155 b,HD 222155,994,cube25,5,Radial Velocity,2011.0,Haute-Provence Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.21,581.6259848100002,3998.999999999998,5.139999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 24040 b,HD 24040 b,HD 24040,1023,cube25,5,Radial Velocity,2006.0,W. M. Keck Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.11,1589.1420349999994,3668.0,4.92,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 75302 b,HD 75302 b,HD 75302,1236,cube25,5,Radial Velocity,2023.0,La Silla Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.06,1716.2733978,4356.000000000002,5.299999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HD 95872 b,HD 95872 b,HD 95872,1313,cube25,5,Radial Velocity,2015.0,Multiple Facilities,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.7,1188.6841999999997,4374.999999999998,5.149999999999997,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,HU Aqr AB c,HU Aqr AB c,HU Aqr,1428,cube25,5,Eclipse Timing Variations,2011.0,Yunnan Astronomical Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.88,1430.2349999999997,4368.000000000002,5.399999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,KIC 3526061 b,KIC 3526061 b,KIC 3526061,1944,cube25,5,Radial Velocity,2022.0,McDonald Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.42,5768.585587049997,3552.0,5.139999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,1957,cube25,5,Microlensing,2018.0,KMTNet,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.45,2199.9999999999995,3510.4702828175614,5.100000000000001,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,KMT-2022-BLG-1790L b,KMT-2022-BLG-1790L b,KMT-2022-BLG-1790L,2047,cube25,5,Microlensing,2025.0,KMTNet,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.58,549.84314411,3671.5433456098094,5.249999999999999,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,Kepler-454 d,Kepler-454 d,Kepler-454,4155,cube25,5,Radial Velocity,2023.0,Roque de los Muchachos Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.03,734.18362017,4073.000000000002,5.100000000000001,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,5047,cube25,5,Microlensing,2017.0,OGLE,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.13,1300.0000000000005,3818.808013815677,5.399999999999999,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L,5109,cube25,5,Microlensing,2023.0,OGLE,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.545,555.2462270300001,3610.506174334581,5.19,False,False,False,True,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,RR Cae b,RR Cae b,RR Cae,5152,cube25,5,Eclipse Timing Variations,2012.0,Leoncito Astronomical Complex,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.44,1334.886,4343.500000000002,5.299999999999999,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,TOI-4562 c,TOI-4562 c,TOI-4562,5716,cube25,5,Transit Timing Variations,2024.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.192,1833.8699083899996,3990.000000000002,5.219,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,WASP-8 c,WASP-8 c,WASP-8,6175,cube25,5,Radial Velocity,2013.0,SuperWASP,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.04,3003.3699999999994,4323.000000000002,5.28,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,51 Eri b,51 Eri b,51 Eri,29,cube25,6,Imaging,2015.0,Gemini Observatory,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1.75,3464.329636300001,9099.999999999996,10.400000000000004,True,False,True,False,False,True,False,False,False,False,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,HD 142 c,HD 142 c,HD 142,703,cube25,6,Radial Velocity,2012.0,Anglo-Australian Telescope,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.21,3464.647464709999,10159.642790000002,9.810999999999996,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,HD 221420 b,HD 221420 b,HD 221420,991,cube25,6,Radial Velocity,2019.0,Anglo-Australian Telescope,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.351,7278.270520299998,10090.000000000004,10.150000000000006,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,HD 26161 b,HD 26161 b,HD 26161,1036,cube25,6,Radial Velocity,2021.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.12,9045.396463220004,10942.290129999994,10.086999999999998,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,HD 48265 c,HD 48265 c,HD 48265,1154,cube25,6,Radial Velocity,2026.0,Las Campanas Observatory,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.38,1414.3364111499995,10418.000000000013,10.400000000000004,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,HD 66428 c,HD 66428 c,HD 66428,1200,cube25,6,Radial Velocity,2021.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.01,560.6493099499997,10478.84437,9.408,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,HD 80913 b,HD 80913 b,HD 80913,1254,cube25,6,Radial Velocity,2022.0,Multiple Observatories,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.11,7505.200002900002,10839.833410000008,9.949999999999998,False,False,False,False,False,True,True,False,False,True,False,False,False,False
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,MOA-2012-BLG-006L b,MOA-2012-BLG-006L b,MOA-2012-BLG-006L,4945,cube25,6,Microlensing,2017.0,Multiple Observatories,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.49,2700.0000000000005,9621.536578271614,10.200000000000005,False,False,False,True,False,True,True,False,False,True,False,False,False,False
