config_id,node_id,n_members,n_r3_valid,r3_valid_fraction,degree,component_id,component_size_nodes,shadow_score,top_method,top_method_fraction,method_entropy_norm,method_l1_boundary_N1,I_R3,physical_distance_v_to_N1,C_phys,size_weight,degree_weight,S_net,TOI,TOI_rank,region_class,interpretation_text,caution_text,one_minus_I_R3,TOI_recomputed,TOI_abs_error,dominant_toi_driver
orbital_pca2_cubes10_overlap0p35,cube6_cluster4,3,3,1.0,3,1,12,0.0,Transit,1.0,-0.0,0.0,0.0,0.1584922097878894,0.9875186559522946,0.1710035548432092,0.3733048224778867,0.2526587653018034,0.0,89,low_toi_region,"Nodo cube6_cluster4 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster1,6,6,1.0,1,6,2,0.0,Transit,0.6666666666666666,0.2764345909436749,0.0,0.0,0.0,1.0,0.2400338356892154,0.1866524112389433,0.2116669417039997,0.0,90,low_toi_region,"Nodo cube7_cluster1 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster2,6,6,1.0,1,7,2,0.0,Radial Velocity,0.5,0.3010299956639811,0.0,0.0,0.0,1.0,0.2400338356892154,0.1866524112389433,0.2116669417039997,0.0,91,low_toi_region,"Nodo cube7_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster3,4,4,1.0,0,8,1,,Transit,1.0,-0.0,,0.0,,,0.1985289791580297,0.0,0.0,0.0,92,isolated_or_low_support_region,"Nodo cube7_cluster3 priorizado como isolated_or_low_support_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,,,bottleneck=network_support; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster3,5,5,1.0,3,12,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,93,low_toi_region,"Nodo cube17_cluster3 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster9,4,4,1.0,1,9,2,0.0,Transit,0.75,0.2442190502882155,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,94,low_toi_region,"Nodo cube13_cluster9 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube13_cluster4,6,6,1.0,1,7,2,0.0,Radial Velocity,0.5,0.3010299956639811,0.0,0.0,0.0,1.0,0.2400338356892154,0.1866524112389433,0.2116669417039997,0.0,95,low_toi_region,"Nodo cube13_cluster4 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube8_cluster1,4,4,1.0,1,10,2,0.0,Transit,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,96,low_toi_region,"Nodo cube8_cluster1 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster8,4,4,1.0,1,10,2,0.0,Transit,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,97,low_toi_region,"Nodo cube7_cluster8 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster7,4,4,1.0,1,9,2,0.0,Transit,0.75,0.2442190502882155,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,98,low_toi_region,"Nodo cube7_cluster7 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster5,7,7,1.0,1,5,2,0.0,Transit,0.8571428571428571,0.1781112539711337,0.0,0.0,0.0,1.0,0.2565053322648138,0.1866524112389433,0.218808909240172,0.0,99,low_toi_region,"Nodo cube7_cluster5 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube7_cluster9,4,4,1.0,1,11,2,0.0,Transit,0.75,0.2442190502882155,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,100,low_toi_region,"Nodo cube7_cluster9 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube8_cluster0,6,6,1.0,1,6,2,0.0,Transit,0.6666666666666666,0.2764345909436749,0.0,0.0,0.0,1.0,0.2400338356892154,0.1866524112389433,0.2116669417039997,0.0,101,low_toi_region,"Nodo cube8_cluster0 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster8,5,5,1.0,3,13,4,0.0,Radial Velocity,0.8,0.2173220112736488,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,102,low_toi_region,"Nodo cube17_cluster8 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube17_cluster11,4,4,1.0,3,14,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.3733048224778867,0.2722348716114531,0.0,103,low_toi_region,"Nodo cube17_cluster11 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster2,5,5,1.0,3,12,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,104,low_toi_region,"Nodo cube24_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube19_cluster6,4,4,1.0,1,15,2,0.0,Radial Velocity,0.5,0.3010299956639811,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,105,low_toi_region,"Nodo cube19_cluster6 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube18_cluster3,4,4,1.0,3,14,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.3733048224778867,0.2722348716114531,0.0,106,low_toi_region,"Nodo cube18_cluster3 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube18_cluster1,5,5,1.0,3,12,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,107,low_toi_region,"Nodo cube18_cluster1 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube18_cluster2,5,5,1.0,3,13,4,0.0,Radial Velocity,0.8,0.2173220112736488,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,108,low_toi_region,"Nodo cube18_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,10,10,1.0,3,16,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2957875522619876,0.3733048224778867,0.3322934240822859,0.0,109,low_toi_region,"Nodo cube25_cluster1 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster6,4,4,1.0,3,14,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.3733048224778867,0.2722348716114531,0.0,110,low_toi_region,"Nodo cube24_cluster6 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube24_cluster5,5,5,1.0,3,13,4,0.0,Radial Velocity,0.8,0.2173220112736488,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,111,low_toi_region,"Nodo cube24_cluster5 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,9,9,1.0,1,20,2,0.0,Radial Velocity,0.6666666666666666,0.4354750091835624,0.0,0.037037037037037,0.0,1.0,0.2840307565796344,0.1866524112389433,0.2302499198297583,0.0,112,low_toi_region,"Nodo cube25_cluster6 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.037 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.962962962962963,0.0,0.0,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,4,4,1.0,0,18,1,,Microlensing,0.5,0.4515449934959717,,0.1666666666666666,,,0.1985289791580297,0.0,0.0,0.0,113,isolated_or_low_support_region,"Nodo cube25_cluster4 priorizado como isolated_or_low_support_region con TOI=0.000, shadow_score=0.000, I_R3=0.167 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.8333333333333334,,,bottleneck=network_support; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster8,4,4,1.0,3,14,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.1985289791580297,0.3733048224778867,0.2722348716114531,0.0,114,low_toi_region,"Nodo cube25_cluster8 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster7,5,5,1.0,3,13,4,0.0,Radial Velocity,0.8,0.2173220112736488,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,115,low_toi_region,"Nodo cube25_cluster7 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,5,5,1.0,3,12,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2210188883798547,0.3733048224778867,0.2872410431865571,0.0,116,low_toi_region,"Nodo cube25_cluster3 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster1,10,10,1.0,3,16,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2957875522619876,0.3733048224778867,0.3322934240822859,0.0,117,low_toi_region,"Nodo cube26_cluster1 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube26_cluster9,4,4,1.0,1,15,2,0.0,Radial Velocity,0.5,0.3010299956639811,0.0,0.0,0.0,1.0,0.1985289791580297,0.1866524112389433,0.1924991237919076,0.0,118,low_toi_region,"Nodo cube26_cluster9 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster0,10,10,1.0,3,16,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2957875522619876,0.3733048224778867,0.3322934240822859,0.0,119,low_toi_region,"Nodo cube32_cluster0 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster2,7,7,1.0,1,21,2,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.039729988910833,0.999211075355393,0.2565053322648138,0.1866524112389433,0.218808909240172,0.0,120,low_toi_region,"Nodo cube32_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster5,4,4,1.0,0,23,1,,Imaging,0.5,0.4515449934959717,,0.3333333333333333,,,0.1985289791580297,0.0,0.0,0.0,121,isolated_or_low_support_region,"Nodo cube32_cluster5 priorizado como isolated_or_low_support_region con TOI=0.000, shadow_score=0.000, I_R3=0.333 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.6666666666666667,,,bottleneck=network_support; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,9,9,1.0,1,20,2,0.0,Radial Velocity,0.6666666666666666,0.4354750091835624,0.0,0.037037037037037,0.0,1.0,0.2840307565796344,0.1866524112389433,0.2302499198297583,0.0,122,low_toi_region,"Nodo cube32_cluster4 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.037 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,0.962962962962963,0.0,0.0,bottleneck=shadow_score; strongest=physical_continuity
orbital_pca2_cubes10_overlap0p35,cube33_cluster0,10,10,1.0,3,16,4,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.0,1.0,0.2957875522619876,0.3733048224778867,0.3322934240822859,0.0,123,low_toi_region,"Nodo cube33_cluster0 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
orbital_pca2_cubes10_overlap0p35,cube33_cluster2,6,6,1.0,1,21,2,0.0,Radial Velocity,1.0,-0.0,0.0,0.0,0.039729988910833,0.999211075355393,0.2400338356892154,0.1866524112389433,0.2116669417039997,0.0,124,low_toi_region,"Nodo cube33_cluster2 priorizado como low_toi_region con TOI=0.000, shadow_score=0.000, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.,1.0,0.0,0.0,bottleneck=shadow_score; strongest=low_imputation
